sample_id,history_len,target_sid,target_rank,exact_hit,prefix_hit,first_err_pos,legal_top20
3752,0,"[31, 85, 178, 0]",-1,0,0,0,1
3753,0,"[52, 72, 187, 0]",-1,0,0,0,1
3754,0,"[34, 47, 122, 0]",-1,0,0,0,1
3755,0,"[42, 111, 167, 0]",-1,0,0,0,1
3756,0,"[41, 50, 245, 0]",-1,0,0,0,1
3757,0,"[6, 78, 151, 0]",-1,0,0,0,1
3758,0,"[7, 13, 26, 0]",-1,0,0,0,1
3759,0,"[25, 85, 85, 0]",-1,0,0,0,1
3760,0,"[16, 44, 181, 0]",-1,0,0,0,1
3761,0,"[8, 67, 45, 0]",-1,0,0,0,1
3762,0,"[5, 9, 222, 0]",-1,0,0,0,1
3763,0,"[42, 36, 5, 0]",-1,0,0,0,1
3764,0,"[56, 67, 203, 0]",-1,0,0,0,1
3765,0,"[24, 72, 171, 0]",-1,0,0,0,1
3766,0,"[1, 52, 83, 0]",-1,0,0,0,1
3767,0,"[16, 10, 67, 0]",-1,0,0,0,1
3768,0,"[42, 66, 13, 0]",-1,0,0,0,1
3769,0,"[56, 78, 96, 0]",-1,0,0,0,1
3770,0,"[47, 44, 79, 0]",-1,0,0,0,1
3771,0,"[43, 89, 227, 0]",-1,0,0,0,1
3772,0,"[10, 73, 153, 0]",-1,0,0,0,1
3773,0,"[44, 113, 9, 0]",-1,0,0,0,1
3774,0,"[43, 0, 34, 0]",-1,0,0,0,1
3775,0,"[16, 26, 27, 0]",-1,0,0,0,1
3776,0,"[44, 60, 15, 0]",-1,0,0,0,1
3777,0,"[15, 103, 36, 0]",-1,0,0,0,1
3778,0,"[2, 25, 99, 0]",-1,0,0,0,1
3779,0,"[48, 26, 134, 0]",-1,0,0,0,1
3780,0,"[38, 84, 192, 0]",-1,0,0,0,1
3781,0,"[38, 36, 225, 0]",-1,0,0,0,1
3782,0,"[10, 15, 86, 0]",-1,0,0,0,1
3783,0,"[43, 99, 108, 0]",-1,0,0,0,1
3784,0,"[12, 59, 63, 0]",-1,0,0,0,1
3785,0,"[38, 125, 209, 0]",-1,0,0,0,1
3786,0,"[16, 19, 83, 0]",-1,0,0,0,1
3787,0,"[9, 91, 3, 0]",-1,0,0,0,1
3788,0,"[37, 124, 202, 0]",-1,0,0,0,1
3789,0,"[2, 24, 84, 0]",-1,0,0,0,1
3790,0,"[39, 103, 76, 0]",-1,0,0,0,1
3791,0,"[38, 116, 163, 0]",-1,0,0,0,1
3792,0,"[46, 123, 116, 0]",-1,0,0,0,1
3793,0,"[62, 76, 13, 0]",-1,0,0,0,1
3794,0,"[32, 20, 43, 0]",-1,0,0,0,1
3795,0,"[1, 14, 36, 0]",-1,0,0,0,1
3796,0,"[20, 61, 61, 0]",-1,0,0,0,1
3797,0,"[17, 82, 9, 0]",-1,0,0,0,1
3798,0,"[59, 33, 15, 0]",-1,0,0,0,1
3799,0,"[38, 102, 118, 0]",-1,0,0,0,1
3800,0,"[61, 108, 15, 0]",-1,0,0,0,1
3801,0,"[62, 111, 123, 0]",-1,0,0,0,1
3802,0,"[33, 100, 5, 0]",-1,0,0,0,1
3803,0,"[13, 17, 198, 0]",-1,0,0,0,1
3804,0,"[61, 39, 27, 0]",-1,0,0,0,1
3805,0,"[26, 42, 25, 0]",-1,0,0,0,1
3806,0,"[2, 92, 48, 0]",-1,0,0,0,1
3807,0,"[14, 119, 200, 0]",-1,0,0,0,1
3808,0,"[59, 95, 57, 0]",-1,0,0,0,1
3809,0,"[20, 40, 253, 0]",-1,0,0,0,1
3810,0,"[41, 8, 22, 0]",-1,0,0,0,1
3811,0,"[46, 67, 128, 0]",-1,0,0,0,1
3812,0,"[20, 66, 0, 0]",-1,0,0,0,1
3813,0,"[35, 56, 21, 0]",-1,0,0,0,1
3814,0,"[63, 37, 43, 0]",-1,0,0,0,1
3815,0,"[36, 24, 43, 0]",-1,0,0,0,1
3816,0,"[59, 52, 20, 0]",-1,0,0,0,1
3817,0,"[61, 89, 11, 0]",-1,0,0,0,1
3818,0,"[20, 44, 241, 0]",-1,0,0,0,1
3819,0,"[26, 96, 142, 0]",-1,0,0,0,1
3820,0,"[49, 2, 166, 0]",-1,0,0,0,1
3821,0,"[62, 111, 123, 0]",-1,0,0,0,1
3822,0,"[13, 102, 190, 0]",-1,0,0,0,1
3823,0,"[25, 84, 96, 0]",-1,0,0,0,1
3824,0,"[52, 18, 255, 0]",-1,0,0,0,1
3825,0,"[6, 78, 151, 0]",-1,0,0,0,1
3826,0,"[4, 84, 152, 0]",-1,0,0,0,1
3827,0,"[18, 64, 254, 0]",-1,0,0,0,1
3828,0,"[39, 49, 90, 0]",-1,0,0,0,1
3829,0,"[41, 85, 198, 0]",-1,0,0,0,1
3830,0,"[8, 14, 99, 0]",-1,0,0,0,1
3831,0,"[27, 29, 117, 0]",-1,0,0,0,1
3832,0,"[36, 125, 131, 0]",-1,0,0,0,1
3833,0,"[62, 111, 123, 0]",-1,0,0,0,1
3834,0,"[46, 55, 139, 0]",-1,0,0,0,1
3835,0,"[30, 68, 50, 0]",-1,0,0,0,1
3836,0,"[31, 123, 31, 0]",-1,0,0,0,1
3837,0,"[56, 10, 6, 0]",-1,0,0,0,1
3838,0,"[43, 59, 58, 0]",-1,0,0,0,1
3839,0,"[19, 14, 3, 0]",-1,0,0,0,1
3840,0,"[38, 43, 223, 0]",-1,0,0,0,1
3841,0,"[43, 26, 32, 0]",-1,0,0,0,1
3842,0,"[4, 43, 15, 0]",-1,0,0,0,1
3843,0,"[33, 43, 19, 1]",-1,0,0,0,1
3844,0,"[61, 92, 186, 0]",-1,0,0,0,1
3845,0,"[15, 85, 210, 0]",-1,0,0,0,1
3846,0,"[32, 125, 122, 0]",-1,0,0,0,1
3847,0,"[62, 93, 78, 0]",-1,0,0,0,1
3848,0,"[62, 54, 129, 0]",-1,0,0,0,1
3849,0,"[29, 2, 220, 0]",-1,0,0,0,1
3850,0,"[10, 87, 79, 0]",-1,0,0,0,1
3851,0,"[49, 115, 187, 0]",-1,0,0,0,1
3852,0,"[3, 54, 12, 0]",-1,0,0,0,1
3853,0,"[10, 92, 247, 0]",-1,0,0,0,1
3854,0,"[46, 21, 240, 0]",-1,0,0,0,1
3855,0,"[38, 85, 148, 0]",-1,0,0,0,1
3856,0,"[49, 71, 59, 0]",-1,0,0,0,1
3857,0,"[62, 87, 201, 0]",-1,0,0,0,1
3858,0,"[49, 118, 129, 0]",-1,0,0,0,1
3859,0,"[13, 11, 40, 0]",-1,0,0,0,1
3860,0,"[47, 99, 77, 0]",-1,0,0,0,1
3861,0,"[15, 62, 87, 0]",-1,0,0,0,1
3862,0,"[7, 50, 85, 0]",-1,0,0,0,1
3863,0,"[44, 118, 114, 0]",-1,0,0,0,1
3864,0,"[33, 29, 149, 0]",-1,0,0,0,1
3865,0,"[20, 52, 195, 0]",-1,0,0,0,1
3866,0,"[18, 15, 227, 0]",-1,0,0,0,1
3867,0,"[34, 69, 8, 0]",-1,0,0,0,1
3868,0,"[3, 2, 81, 0]",-1,0,0,0,1
3869,0,"[38, 118, 190, 0]",-1,0,0,0,1
3870,0,"[53, 78, 237, 0]",-1,0,0,0,1
3871,0,"[5, 111, 192, 0]",-1,0,0,0,1
3872,0,"[20, 44, 241, 0]",-1,0,0,0,1
3873,0,"[60, 21, 174, 0]",-1,0,0,0,1
3874,0,"[42, 107, 167, 0]",-1,0,0,0,1
3875,0,"[17, 44, 2, 1]",-1,0,0,0,1
3876,0,"[26, 88, 139, 0]",-1,0,0,0,1
3877,0,"[31, 93, 92, 0]",-1,0,0,0,1
3878,0,"[25, 77, 108, 0]",-1,0,0,0,1
3879,0,"[37, 66, 11, 0]",-1,0,0,0,1
3880,0,"[20, 52, 195, 0]",-1,0,0,0,1
3881,0,"[7, 112, 48, 0]",-1,0,0,0,1
3882,0,"[23, 63, 137, 0]",-1,0,0,0,1
3883,0,"[59, 124, 226, 0]",-1,0,0,0,1
3884,0,"[63, 37, 63, 0]",-1,0,0,0,1
3885,0,"[54, 38, 225, 0]",-1,0,0,0,1
3886,0,"[52, 23, 4, 0]",-1,0,0,0,1
3887,0,"[48, 16, 179, 0]",-1,0,0,0,1
3888,0,"[24, 38, 91, 0]",-1,0,0,0,1
3889,0,"[59, 54, 107, 0]",-1,0,0,0,1
3890,0,"[16, 29, 143, 0]",-1,0,0,0,1
3891,0,"[53, 69, 191, 0]",-1,0,0,0,1
3892,0,"[10, 15, 86, 0]",-1,0,0,0,1
3893,0,"[10, 10, 116, 0]",-1,0,0,0,1
3894,0,"[52, 51, 7, 0]",-1,0,0,0,1
3895,0,"[3, 113, 59, 0]",-1,0,0,0,1
3896,0,"[23, 69, 233, 0]",-1,0,0,0,1
3897,0,"[7, 77, 240, 0]",-1,0,0,0,1
3898,0,"[10, 12, 98, 0]",-1,0,0,0,1
3899,0,"[55, 106, 212, 0]",-1,0,0,0,1
3900,0,"[48, 69, 142, 0]",-1,0,0,0,1
3901,0,"[38, 84, 192, 0]",-1,0,0,0,1
3902,0,"[34, 74, 65, 0]",-1,0,0,0,1
3903,0,"[53, 69, 191, 0]",-1,0,0,0,1
3904,0,"[30, 58, 100, 0]",-1,0,0,0,1
3905,0,"[39, 103, 76, 0]",-1,0,0,0,1
3906,0,"[16, 92, 198, 0]",-1,0,0,0,1
3907,0,"[9, 91, 3, 0]",-1,0,0,0,1
3908,0,"[10, 97, 164, 0]",-1,0,0,0,1
3909,0,"[18, 28, 181, 0]",-1,0,0,0,1
3910,0,"[31, 1, 106, 0]",-1,0,0,0,1
3911,0,"[38, 84, 192, 0]",-1,0,0,0,1
3912,0,"[40, 97, 170, 0]",-1,0,0,0,1
3913,0,"[49, 36, 248, 0]",-1,0,0,0,1
3914,0,"[42, 23, 169, 0]",-1,0,0,0,1
3915,0,"[53, 78, 237, 0]",-1,0,0,0,1
3916,0,"[43, 72, 50, 0]",-1,0,0,0,1
3917,0,"[6, 85, 202, 0]",-1,0,0,0,1
3918,0,"[5, 114, 215, 0]",-1,0,0,0,1
3919,0,"[48, 75, 29, 0]",-1,0,0,0,1
3920,0,"[56, 5, 13, 0]",-1,0,0,0,1
3921,0,"[4, 6, 130, 0]",-1,0,0,0,1
3922,0,"[37, 37, 254, 0]",-1,0,0,0,1
3923,0,"[17, 62, 175, 0]",-1,0,0,0,1
3924,0,"[5, 0, 226, 0]",-1,0,0,0,1
3925,0,"[62, 18, 85, 0]",-1,0,0,0,1
3926,0,"[57, 107, 212, 0]",-1,0,0,0,1
3927,0,"[59, 19, 8, 0]",-1,0,0,0,1
3928,0,"[38, 40, 196, 0]",-1,0,0,0,1
3929,0,"[52, 70, 183, 0]",-1,0,0,0,1
3930,0,"[19, 3, 122, 0]",-1,0,0,0,1
3931,0,"[53, 5, 238, 0]",-1,0,0,0,1
3932,0,"[49, 71, 76, 0]",-1,0,0,0,1
3933,0,"[55, 100, 104, 0]",-1,0,0,0,1
3934,0,"[15, 28, 10, 0]",-1,0,0,0,1
3935,0,"[52, 18, 248, 0]",-1,0,0,0,1
3936,0,"[4, 30, 169, 0]",-1,0,0,0,1
3937,0,"[45, 99, 235, 0]",-1,0,0,0,1
3938,0,"[14, 76, 66, 0]",-1,0,0,0,1
3939,0,"[39, 42, 4, 0]",-1,0,0,0,1
3940,0,"[14, 119, 200, 0]",-1,0,0,0,1
3941,0,"[2, 5, 243, 0]",-1,0,0,0,1
3942,0,"[30, 111, 48, 0]",-1,0,0,0,1
3943,0,"[0, 100, 123, 0]",-1,0,0,1,1
3944,0,"[43, 105, 224, 0]",-1,0,0,0,1
3945,0,"[7, 24, 162, 0]",-1,0,0,0,1
3946,0,"[54, 38, 225, 0]",-1,0,0,0,1
3947,0,"[38, 60, 195, 0]",-1,0,0,0,1
3948,0,"[38, 74, 151, 0]",-1,0,0,0,1
3949,0,"[47, 102, 146, 0]",-1,0,0,0,1
3950,0,"[62, 107, 32, 0]",-1,0,0,0,1
3951,0,"[62, 93, 98, 0]",-1,0,0,0,1
3952,0,"[6, 127, 141, 0]",-1,0,0,0,1
3953,0,"[52, 88, 169, 0]",-1,0,0,0,1
3954,0,"[4, 46, 59, 0]",-1,0,0,0,1
3955,0,"[25, 58, 189, 0]",-1,0,0,0,1
3956,0,"[32, 51, 198, 0]",-1,0,0,0,1
3957,0,"[43, 112, 18, 0]",-1,0,0,0,1
3958,0,"[52, 22, 147, 0]",-1,0,0,0,1
3959,0,"[43, 59, 86, 0]",-1,0,0,0,1
3960,0,"[13, 110, 159, 0]",-1,0,0,0,1
3961,0,"[44, 27, 171, 0]",-1,0,0,0,1
3962,0,"[36, 120, 65, 0]",-1,0,0,0,1
3963,0,"[24, 78, 41, 0]",-1,0,0,0,1
3964,0,"[10, 65, 231, 0]",-1,0,0,0,1
3965,0,"[33, 112, 254, 0]",-1,0,0,0,1
3966,0,"[16, 29, 143, 0]",-1,0,0,0,1
3967,0,"[2, 75, 16, 0]",-1,0,0,0,1
3968,0,"[58, 109, 148, 0]",-1,0,0,0,1
3969,0,"[53, 78, 237, 0]",-1,0,0,0,1
3970,0,"[58, 16, 68, 0]",-1,0,0,0,1
3971,0,"[28, 4, 184, 0]",-1,0,0,0,1
3972,0,"[14, 61, 20, 0]",-1,0,0,0,1
3973,0,"[12, 64, 171, 0]",-1,0,0,0,1
3974,0,"[55, 100, 93, 0]",-1,0,0,0,1
3975,0,"[42, 16, 118, 0]",-1,0,0,0,1
3976,0,"[51, 33, 165, 0]",-1,0,0,0,1
3977,0,"[54, 42, 121, 0]",-1,0,0,0,1
3978,0,"[49, 42, 98, 0]",-1,0,0,0,1
3979,0,"[4, 94, 76, 0]",-1,0,0,0,1
3980,0,"[38, 84, 192, 0]",-1,0,0,0,1
3981,0,"[53, 105, 51, 0]",-1,0,0,0,1
3982,0,"[47, 73, 76, 0]",-1,0,0,0,1
3983,0,"[19, 78, 199, 0]",-1,0,0,0,1
3984,0,"[53, 69, 191, 0]",-1,0,0,0,1
3985,0,"[20, 61, 17, 0]",-1,0,0,0,1
3986,0,"[28, 49, 18, 0]",-1,0,0,0,1
3987,0,"[61, 72, 210, 0]",-1,0,0,0,1
3988,0,"[49, 103, 60, 0]",-1,0,0,0,1
3989,0,"[50, 52, 233, 0]",-1,0,0,0,1
3990,0,"[58, 112, 152, 0]",-1,0,0,0,1
3991,0,"[20, 52, 195, 0]",-1,0,0,0,1
3992,0,"[21, 71, 172, 0]",-1,0,0,0,1
3993,0,"[8, 51, 119, 0]",-1,0,0,0,1
3994,0,"[35, 117, 221, 0]",-1,0,0,0,1
3995,0,"[30, 33, 170, 0]",-1,0,0,0,1
3996,0,"[16, 19, 83, 0]",-1,0,0,0,1
3997,0,"[42, 72, 253, 0]",-1,0,0,0,1
3998,0,"[28, 51, 128, 0]",-1,0,0,0,1
3999,0,"[46, 55, 167, 0]",-1,0,0,0,1
4000,0,"[15, 49, 148, 0]",-1,0,0,0,1
4001,0,"[3, 58, 88, 0]",-1,0,0,0,1
4002,0,"[4, 86, 52, 0]",-1,0,0,0,1
4003,0,"[6, 104, 55, 0]",-1,0,0,0,1
4004,0,"[4, 19, 70, 0]",-1,0,0,0,1
4005,0,"[62, 85, 60, 0]",-1,0,0,0,1
4006,0,"[34, 33, 36, 0]",-1,0,0,0,1
4007,0,"[30, 2, 151, 0]",-1,0,0,0,1
4008,0,"[18, 75, 247, 0]",-1,0,0,0,1
4009,0,"[62, 57, 8, 0]",-1,0,0,0,1
4010,0,"[18, 62, 74, 0]",-1,0,0,0,1
4011,0,"[58, 112, 152, 0]",-1,0,0,0,1
4012,0,"[43, 79, 96, 0]",-1,0,0,0,1
4013,0,"[62, 63, 129, 0]",-1,0,0,0,1
4014,0,"[36, 44, 13, 0]",-1,0,0,0,1
4015,0,"[38, 74, 2, 0]",-1,0,0,0,1
4016,0,"[56, 8, 11, 0]",-1,0,0,0,1
4017,0,"[35, 66, 150, 0]",-1,0,0,0,1
4018,0,"[30, 75, 254, 0]",-1,0,0,0,1
4019,0,"[4, 31, 87, 0]",-1,0,0,0,1
4020,0,"[8, 31, 9, 0]",-1,0,0,0,1
4021,0,"[35, 29, 220, 0]",-1,0,0,0,1
4022,0,"[42, 33, 247, 0]",-1,0,0,0,1
4023,0,"[53, 13, 65, 0]",-1,0,0,0,1
4024,0,"[52, 88, 169, 0]",-1,0,0,0,1
4025,0,"[12, 5, 106, 0]",-1,0,0,0,1
4026,0,"[57, 108, 174, 0]",-1,0,0,0,1
4027,0,"[61, 63, 97, 0]",-1,0,0,0,1
4028,0,"[11, 10, 66, 0]",-1,0,0,0,1
4029,0,"[30, 25, 208, 0]",-1,0,0,0,1
4030,0,"[5, 66, 61, 0]",-1,0,0,0,1
4031,0,"[61, 36, 30, 0]",-1,0,0,0,1
4032,0,"[16, 114, 42, 0]",-1,0,0,0,1
4033,0,"[63, 58, 172, 0]",-1,0,0,0,1
4034,0,"[4, 84, 210, 0]",-1,0,0,0,1
4035,0,"[58, 112, 152, 0]",-1,0,0,0,1
4036,0,"[55, 100, 93, 0]",-1,0,0,0,1
4037,0,"[49, 88, 137, 0]",-1,0,0,0,1
4038,0,"[58, 11, 59, 0]",-1,0,0,0,1
4039,0,"[17, 34, 21, 0]",-1,0,0,0,1
4040,0,"[31, 123, 31, 0]",-1,0,0,0,1
4041,0,"[38, 88, 11, 0]",-1,0,0,0,1
4042,0,"[38, 70, 175, 0]",-1,0,0,0,1
4043,0,"[12, 96, 156, 0]",-1,0,0,0,1
4044,0,"[51, 79, 21, 0]",-1,0,0,0,1
4045,0,"[4, 125, 227, 0]",-1,0,0,0,1
4046,0,"[10, 10, 116, 0]",-1,0,0,0,1
4047,0,"[11, 11, 241, 0]",-1,0,0,0,1
4048,0,"[26, 112, 43, 0]",-1,0,0,0,1
4049,0,"[6, 33, 87, 0]",-1,0,0,0,1
4050,0,"[42, 15, 120, 0]",-1,0,0,0,1
4051,0,"[16, 22, 147, 0]",-1,0,0,0,1
4052,0,"[16, 61, 127, 0]",-1,0,0,0,1
4053,0,"[47, 29, 113, 0]",-1,0,0,0,1
4054,0,"[62, 98, 45, 0]",-1,0,0,0,1
4055,0,"[4, 86, 52, 0]",-1,0,0,0,1
4056,0,"[5, 14, 3, 0]",-1,0,0,0,1
4057,0,"[6, 78, 151, 0]",-1,0,0,0,1
4058,0,"[29, 98, 182, 0]",-1,0,0,0,1
4059,0,"[24, 98, 251, 0]",-1,0,0,0,1
4060,0,"[53, 69, 191, 0]",-1,0,0,0,1
4061,0,"[10, 102, 98, 0]",-1,0,0,0,1
4062,0,"[7, 56, 175, 0]",-1,0,0,0,1
4063,0,"[33, 85, 48, 0]",-1,0,0,0,1
4064,0,"[63, 3, 53, 0]",-1,0,0,0,1
4065,0,"[50, 114, 53, 0]",-1,0,0,0,1
4066,0,"[0, 42, 153, 0]",-1,0,0,1,1
4067,0,"[53, 78, 237, 0]",-1,0,0,0,1
4068,0,"[1, 112, 63, 0]",-1,0,0,0,1
4069,0,"[4, 100, 66, 0]",-1,0,0,0,1
4070,0,"[40, 83, 169, 0]",-1,0,0,0,1
4071,0,"[16, 7, 7, 0]",-1,0,0,0,1
4072,0,"[4, 75, 110, 0]",-1,0,0,0,1
4073,0,"[52, 51, 7, 0]",-1,0,0,0,1
4074,0,"[55, 29, 83, 0]",-1,0,0,0,1
4075,0,"[41, 59, 175, 0]",-1,0,0,0,1
4076,0,"[41, 18, 48, 0]",-1,0,0,0,1
4077,0,"[14, 66, 216, 0]",-1,0,0,0,1
4078,0,"[59, 119, 89, 0]",-1,0,0,0,1
4079,0,"[25, 3, 158, 0]",-1,0,0,0,1
4080,0,"[45, 51, 43, 0]",-1,0,0,0,1
4081,0,"[23, 97, 61, 0]",-1,0,0,0,1
4082,0,"[10, 97, 0, 0]",-1,0,0,0,1
4083,0,"[21, 1, 172, 0]",-1,0,0,0,1
4084,0,"[26, 49, 147, 0]",-1,0,0,0,1
4085,0,"[22, 23, 24, 0]",-1,0,0,0,1
4086,0,"[20, 52, 195, 0]",-1,0,0,0,1
4087,0,"[19, 63, 25, 0]",-1,0,0,0,1
4088,0,"[29, 101, 26, 0]",-1,0,0,0,1
4089,0,"[2, 12, 3, 0]",-1,0,0,0,1
4090,0,"[16, 53, 214, 0]",-1,0,0,0,1
4091,0,"[4, 43, 15, 0]",-1,0,0,0,1
4092,0,"[0, 77, 230, 0]",-1,0,0,1,1
4093,0,"[61, 87, 46, 0]",-1,0,0,0,1
4094,0,"[10, 84, 209, 0]",-1,0,0,0,1
4095,0,"[3, 28, 77, 0]",-1,0,0,0,1
4096,0,"[55, 101, 22, 0]",-1,0,0,0,1
4097,0,"[4, 87, 230, 0]",-1,0,0,0,1
4098,0,"[5, 117, 74, 0]",-1,0,0,0,1
4099,0,"[5, 54, 84, 0]",-1,0,0,0,1
4100,0,"[5, 0, 137, 0]",-1,0,0,0,1
4101,0,"[32, 12, 137, 0]",-1,0,0,0,1
4102,0,"[4, 111, 119, 0]",-1,0,0,0,1
4103,0,"[42, 16, 118, 0]",-1,0,0,0,1
4104,0,"[16, 59, 30, 0]",-1,0,0,0,1
4105,0,"[61, 89, 11, 0]",-1,0,0,0,1
4106,0,"[4, 84, 25, 0]",-1,0,0,0,1
4107,0,"[44, 105, 21, 0]",-1,0,0,0,1
4108,0,"[59, 126, 119, 0]",-1,0,0,0,1
4109,0,"[9, 102, 206, 0]",-1,0,0,0,1
4110,0,"[7, 24, 162, 0]",-1,0,0,0,1
4111,0,"[30, 24, 243, 0]",-1,0,0,0,1
4112,0,"[48, 127, 235, 0]",-1,0,0,0,1
4113,0,"[60, 29, 230, 0]",-1,0,0,0,1
4114,0,"[48, 122, 156, 0]",-1,0,0,0,1
4115,0,"[4, 20, 193, 0]",-1,0,0,0,1
4116,0,"[35, 38, 114, 0]",-1,0,0,0,1
4117,0,"[60, 115, 56, 0]",-1,0,0,0,1
4118,0,"[34, 33, 85, 0]",-1,0,0,0,1
4119,0,"[0, 0, 0, 2]",-1,0,1,3,1
4120,0,"[13, 44, 195, 0]",-1,0,0,0,1
4121,0,"[11, 94, 243, 0]",-1,0,0,0,1
4122,0,"[59, 79, 73, 0]",-1,0,0,0,1
4123,0,"[7, 24, 162, 0]",-1,0,0,0,1
4124,0,"[21, 123, 45, 0]",-1,0,0,0,1
4125,0,"[38, 84, 192, 0]",-1,0,0,0,1
4126,0,"[59, 19, 8, 0]",-1,0,0,0,1
4127,0,"[49, 83, 100, 0]",-1,0,0,0,1
4128,0,"[16, 19, 83, 0]",-1,0,0,0,1
4129,0,"[25, 64, 56, 0]",-1,0,0,0,1
4130,0,"[33, 127, 237, 0]",-1,0,0,0,1
4131,0,"[16, 52, 105, 0]",-1,0,0,0,1
4132,0,"[62, 90, 102, 0]",-1,0,0,0,1
4133,0,"[38, 74, 2, 0]",-1,0,0,0,1
4134,0,"[13, 27, 133, 0]",-1,0,0,0,1
4135,0,"[26, 107, 76, 0]",-1,0,0,0,1
4136,0,"[32, 95, 206, 0]",-1,0,0,0,1
4137,0,"[26, 29, 106, 0]",-1,0,0,0,1
4138,0,"[59, 126, 119, 0]",-1,0,0,0,1
4139,0,"[56, 101, 190, 0]",-1,0,0,0,1
4140,0,"[11, 87, 221, 0]",-1,0,0,0,1
4141,0,"[11, 73, 129, 0]",-1,0,0,0,1
4142,0,"[11, 53, 119, 0]",-1,0,0,0,1
4143,0,"[10, 31, 9, 0]",-1,0,0,0,1
4144,0,"[22, 116, 39, 0]",-1,0,0,0,1
4145,0,"[7, 26, 175, 0]",-1,0,0,0,1
4146,0,"[3, 93, 98, 0]",-1,0,0,0,1
4147,0,"[26, 78, 182, 0]",-1,0,0,0,1
4148,0,"[52, 8, 154, 0]",-1,0,0,0,1
4149,0,"[1, 75, 152, 0]",-1,0,0,0,1
4150,0,"[44, 24, 106, 0]",-1,0,0,0,1
4151,0,"[9, 91, 3, 0]",-1,0,0,0,1
4152,0,"[53, 22, 35, 0]",-1,0,0,0,1
4153,0,"[50, 117, 234, 0]",-1,0,0,0,1
4154,0,"[33, 43, 19, 1]",-1,0,0,0,1
4155,0,"[2, 25, 99, 0]",-1,0,0,0,1
4156,0,"[3, 10, 1, 0]",-1,0,0,0,1
4157,0,"[37, 53, 193, 0]",-1,0,0,0,1
4158,0,"[13, 111, 218, 0]",-1,0,0,0,1
4159,0,"[28, 110, 135, 0]",-1,0,0,0,1
4160,0,"[32, 51, 198, 0]",-1,0,0,0,1
4161,0,"[38, 15, 132, 0]",-1,0,0,0,1
4162,0,"[35, 102, 95, 0]",-1,0,0,0,1
4163,0,"[56, 27, 212, 0]",-1,0,0,0,1
4164,0,"[18, 73, 47, 0]",-1,0,0,0,1
4165,0,"[39, 66, 141, 0]",-1,0,0,0,1
4166,0,"[30, 68, 50, 0]",-1,0,0,0,1
4167,0,"[12, 126, 201, 0]",-1,0,0,0,1
4168,0,"[61, 115, 168, 0]",-1,0,0,0,1
4169,0,"[18, 13, 174, 0]",-1,0,0,0,1
4170,0,"[32, 110, 205, 0]",-1,0,0,0,1
4171,0,"[25, 91, 188, 0]",-1,0,0,0,1
4172,0,"[15, 115, 79, 0]",-1,0,0,0,1
4173,0,"[16, 14, 77, 0]",-1,0,0,0,1
4174,0,"[10, 80, 6, 0]",-1,0,0,0,1
4175,0,"[32, 108, 59, 0]",-1,0,0,0,1
4176,0,"[44, 67, 54, 0]",-1,0,0,0,1
4177,0,"[58, 109, 98, 0]",-1,0,0,0,1
4178,0,"[15, 86, 171, 0]",-1,0,0,0,1
4179,0,"[38, 100, 11, 0]",-1,0,0,0,1
4180,0,"[45, 26, 146, 0]",-1,0,0,0,1
4181,0,"[14, 0, 168, 0]",-1,0,0,0,1
4182,0,"[16, 36, 75, 0]",-1,0,0,0,1
4183,0,"[56, 18, 61, 0]",-1,0,0,0,1
4184,0,"[10, 10, 116, 0]",-1,0,0,0,1
4185,0,"[18, 46, 142, 0]",-1,0,0,0,1
4186,0,"[13, 102, 190, 0]",-1,0,0,0,1
4187,0,"[10, 12, 98, 0]",-1,0,0,0,1
4188,0,"[31, 28, 232, 0]",-1,0,0,0,1
4189,0,"[11, 3, 32, 0]",-1,0,0,0,1
4190,0,"[10, 60, 96, 0]",-1,0,0,0,1
4191,0,"[20, 52, 195, 0]",-1,0,0,0,1
4192,0,"[13, 17, 198, 0]",-1,0,0,0,1
4193,0,"[4, 85, 238, 0]",-1,0,0,0,1
4194,0,"[23, 64, 230, 0]",-1,0,0,0,1
4195,0,"[42, 34, 93, 0]",-1,0,0,0,1
4196,0,"[59, 8, 197, 0]",-1,0,0,0,1
4197,0,"[57, 107, 144, 0]",-1,0,0,0,1
4198,0,"[14, 94, 174, 0]",-1,0,0,0,1
4199,0,"[13, 68, 135, 0]",-1,0,0,0,1
4200,0,"[9, 32, 177, 0]",-1,0,0,0,1
4201,0,"[13, 43, 145, 0]",-1,0,0,0,1
4202,0,"[24, 43, 204, 0]",-1,0,0,0,1
4203,0,"[36, 120, 65, 0]",-1,0,0,0,1
4204,0,"[26, 42, 95, 0]",-1,0,0,0,1
4205,0,"[25, 95, 163, 0]",-1,0,0,0,1
4206,0,"[27, 113, 122, 0]",-1,0,0,0,1
4207,0,"[4, 62, 183, 0]",-1,0,0,0,1
4208,0,"[22, 89, 234, 0]",-1,0,0,0,1
4209,0,"[43, 75, 165, 0]",-1,0,0,0,1
4210,0,"[0, 80, 172, 0]",-1,0,0,1,1
4211,0,"[62, 49, 162, 0]",-1,0,0,0,1
4212,0,"[18, 94, 14, 0]",-1,0,0,0,1
4213,0,"[48, 82, 112, 0]",-1,0,0,0,1
4214,0,"[11, 117, 69, 0]",-1,0,0,0,1
4215,0,"[17, 2, 226, 0]",-1,0,0,0,1
4216,0,"[21, 24, 15, 0]",-1,0,0,0,1
