  [SID metrics step=30000] hitrate@50=0.9973 full_gini=0.0512 per_layer=[0.1450/0.1456/0.1637] unique=23279/24587 l01_pairs=15177 H_l1_given_l0=5.6339
  step  30004/100000 | loss=3.0682 | rl=1.3062 | vl=0.4635 | behavior=6.4844 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.198/0.198/0.198 | ips_g=76.0 ips/rk=19.0 | elapsed=394.7s | eta=920.7s
  step  30420/100000 | loss=3.1061 | rl=1.3268 | vl=0.4772 | behavior=6.5022 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.201/0.201/0.201 | ips_g=76.1 ips/rk=19.0 | elapsed=399.7s | eta=914.2s
  step  30840/100000 | loss=3.2165 | rl=1.3431 | vl=0.5643 | behavior=6.5377 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.203/0.203/0.203 | ips_g=76.2 ips/rk=19.1 | elapsed=404.7s | eta=907.5s
  step  31256/100000 | loss=3.0819 | rl=1.3270 | vl=0.4651 | behavior=6.4407 | curv_reg=0.333062 | codes=255/256/253/256 | c=0.206/0.206/0.206 | ips_g=76.3 ips/rk=19.1 | elapsed=409.8s | eta=901.2s
  step  31676/100000 | loss=3.1539 | rl=1.3537 | vl=0.4892 | behavior=6.5461 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.208/0.208/0.208 | ips_g=76.4 ips/rk=19.1 | elapsed=414.8s | eta=894.7s
  step  32096/100000 | loss=3.1673 | rl=1.3205 | vl=0.5430 | behavior=6.5104 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.211/0.211/0.211 | ips_g=76.5 ips/rk=19.1 | elapsed=419.8s | eta=888.2s
  step  32516/100000 | loss=3.1234 | rl=1.3290 | vl=0.4913 | behavior=6.5074 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.213/0.213/0.213 | ips_g=76.5 ips/rk=19.1 | elapsed=424.8s | eta=881.7s
  step  32932/100000 | loss=3.1710 | rl=1.3325 | vl=0.5440 | behavior=6.4637 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.216/0.216/0.216 | ips_g=76.6 ips/rk=19.2 | elapsed=429.8s | eta=875.4s
  step  33348/100000 | loss=3.1755 | rl=1.3551 | vl=0.5106 | behavior=6.5404 | curv_reg=0.333062 | codes=256/256/254/256 | c=0.218/0.218/0.218 | ips_g=76.7 ips/rk=19.2 | elapsed=434.9s | eta=869.2s
