epoch,layer,residual_norm,roundtrip_error,transport_error,boundary_hit_rate
125,0,0.037883199751377106,2.4583681756951137e-09,3.6883607279492026e-09,0.0
125,1,0.0008285666117444634,4.057055039141666e-11,4.0023890868212675e-09,0.0
125,2,0.0013349762884899974,6.033871319255368e-11,,0.0
126,0,0.03591180965304375,2.299000323446876e-09,3.675777016098891e-09,0.0
126,1,0.0008124036248773336,4.135035369667861e-11,3.479799337569034e-09,0.0
126,2,0.0013273798394948244,7.00414309884323e-11,,0.0
127,0,0.038120370358228683,2.321648873149229e-09,3.374852841631082e-09,0.0
127,1,0.0008980723796412349,4.384444890481731e-11,3.5484353233528054e-09,0.0
127,2,0.0015813112258911133,8.033291393205744e-11,,0.0
128,0,0.03832339495420456,2.6145692277879107e-09,3.8204883701098424e-09,0.0
128,1,0.0010060372296720743,4.988452012577582e-11,4.046124324474931e-09,0.0
128,2,0.0012732811737805605,5.825821075555737e-11,,0.0
129,0,0.03943086415529251,2.421107092587249e-09,3.669693438013155e-09,0.0
129,1,0.0008920785621739924,4.1855484356201345e-11,4.091157190799777e-09,0.0
129,2,0.0022915962617844343,1.163796073400114e-10,,0.0
130,0,0.039674751460552216,2.8477729063780544e-09,3.628920941523006e-09,0.0
130,1,0.0008327834075316787,3.391061043078736e-11,3.7896317195418305e-09,0.0
130,2,0.0013779144501313567,6.612154573870654e-11,,0.0
131,0,0.03800777345895767,2.4067443593622784e-09,4.00717947712792e-09,0.0
131,1,0.000843903748318553,3.478729804218261e-11,3.819811134064821e-09,0.0
131,2,0.001143359811976552,5.641787037546919e-11,,0.0
132,0,0.039435602724552155,2.3889439315638583e-09,4.177457491039149e-09,0.0
132,1,0.0008297046297229826,4.173364431814264e-11,3.8799052859417316e-09,0.0
132,2,0.0010790691012516618,5.854432216789718e-11,,0.0
133,0,0.040494050830602646,2.7827331550156487e-09,3.869283560220538e-09,0.0
133,1,0.0008596911793574691,3.5797531605652466e-11,4.10269862527457e-09,0.0
133,2,0.0010621774708852172,5.390255602977234e-11,,0.0
134,0,0.03844248130917549,2.661969533690467e-09,3.76048836514542e-09,0.0
134,1,0.0008744474034756422,4.059708819115215e-11,3.878994458972329e-09,0.0
134,2,0.0011872936738654971,5.628719712547081e-11,,0.0
135,0,0.03939179331064224,2.5034303519078094e-09,3.7327585467039626e-09,0.0
135,1,0.0008146876934915781,3.3026876372632685e-11,3.968788853114802e-09,0.0
135,2,0.001184811582788825,6.519485645783973e-11,,0.0
136,0,0.04108726233243942,2.7132722735245807e-09,3.509509349797213e-09,0.0
136,1,0.0007796736899763346,4.535631245583538e-11,4.08152134312445e-09,0.0
136,2,0.000926177715882659,4.112985646509415e-11,,0.0
137,0,0.04066747426986694,2.6380009288118345e-09,3.9997769540889294e-09,0.0
137,1,0.0007636622758582234,3.591441033456988e-11,4.024553579284884e-09,0.0
137,2,0.0008043883135542274,3.6044809498259056e-11,,0.0
138,0,0.038215573877096176,2.424872302952963e-09,3.2960842943907664e-09,0.0
138,1,0.0007060843054205179,3.143944479755412e-11,3.6448033480240838e-09,0.0
138,2,0.0011771050048992038,5.4863488752054934e-11,,0.0
139,0,0.03932037577033043,2.666109777393899e-09,3.5613865190242677e-09,0.0
139,1,0.0007775260019116104,3.5994977831688146e-11,4.075622506150012e-09,0.0
139,2,0.001043757307343185,5.170970943102482e-11,,0.0
140,0,0.038223110139369965,2.6069926217786588e-09,4.336877079680335e-09,0.0
140,1,0.0007681826245971024,4.006852141746897e-11,3.6938165859368155e-09,0.0
140,2,0.0012057839194312692,6.052599393902014e-11,,0.0
141,0,0.03860017657279968,2.610362814792211e-09,3.3003881849680283e-09,0.0
141,1,0.0007107257843017578,3.007811014144046e-11,3.887423272175283e-09,0.0
141,2,0.0010883482173085213,5.265369737439407e-11,,0.0
142,0,0.041104644536972046,2.6794750862535466e-09,3.976131424110463e-09,0.0
142,1,0.0010534521425142884,5.785632042898392e-11,4.046202928265075e-09,0.0
142,2,0.0012909781653434038,5.721767851185611e-11,,0.0
143,0,0.04019958898425102,2.629374273865892e-09,3.5549456711692073e-09,0.0
143,1,0.0008180176373571157,4.2852783821434315e-11,4.0177314808431674e-09,0.0
143,2,0.0016428007511422038,8.59720766799299e-11,,0.0
144,0,0.043671298772096634,2.904419149629689e-09,4.122836294584431e-09,0.0
144,1,0.0008565497701056302,4.248486284996744e-11,4.6235677508832396e-09,0.0
144,2,0.0010348946088925004,4.573170661603676e-11,,0.0
145,0,0.04015528783202171,2.4329065428929653e-09,3.2412450501340118e-09,0.0
145,1,0.0008076151134446263,3.517480057224631e-11,3.775688206530958e-09,0.0
145,2,0.0012234562309458852,6.116960410418315e-11,,0.0
146,0,0.04190747067332268,2.530734066752416e-09,4.623087246358182e-09,0.0
146,1,0.0010135156335309148,4.9055530471076025e-11,4.422173738305446e-09,0.0
146,2,0.0013478158507496119,7.527039408428138e-11,,0.0
147,0,0.0395030602812767,2.5522177704573323e-09,3.909806700619356e-09,0.0
147,1,0.0009247019770555198,4.600158795553533e-11,3.6263498870425792e-09,0.0
147,2,0.0013613867340609431,6.407724351120692e-11,,0.0
148,0,0.040286071598529816,2.8158475551265383e-09,4.060586533682908e-09,0.0
148,1,0.0008845532429404557,4.265430023076e-11,3.887946409264487e-09,0.0
148,2,0.0018449145136401057,9.089195368572334e-11,,0.0
149,0,0.040535468608140945,2.521296726953892e-09,3.9665124518251105e-09,0.0
149,1,0.001015954534523189,3.756610300609253e-11,4.396184749566601e-09,0.0
149,2,0.0017424304969608784,8.764159536989169e-11,,0.0
150,0,0.03908191993832588,2.4747510707356923e-09,3.5303449053003533e-09,0.0
150,1,0.000952950562350452,4.926057131648953e-11,3.895824551847227e-09,0.0
150,2,0.0012949479278177023,5.330327498831444e-11,,0.0
151,0,0.04506454989314079,2.9494706677013482e-09,3.754627719843029e-09,0.0
151,1,0.000891276984475553,4.268327705170272e-11,4.840234435476987e-09,0.0
151,2,0.0011749480618163943,5.3157124535463396e-11,,0.0
152,0,0.03911472484469414,2.53874810063337e-09,3.740490139847452e-09,0.0
152,1,0.0010272390209138393,4.517241442014708e-11,4.164429689978988e-09,0.0
152,2,0.001287807710468769,4.5260635517241354e-11,,0.0
153,0,0.044259410351514816,2.908228102782573e-09,4.224421257248423e-09,0.0
153,1,0.0009807103779166937,4.645044765494433e-11,4.781678608622997e-09,0.0
153,2,0.0015203935327008367,7.661726808549929e-11,,0.0
154,0,0.044508446007966995,2.8798128326457118e-09,4.1024605934580904e-09,0.0
154,1,0.0009577418677508831,4.688026356003405e-11,5.1193520533843184e-09,0.0
154,2,0.0014568305341526866,6.677525893339364e-11,,0.0
155,0,0.04506514593958855,2.7741762220756527e-09,4.140379150641138e-09,0.0
155,1,0.0008519397815689445,4.045705090383045e-11,4.9165502780113e-09,0.0
155,2,0.00110586395021528,5.073139824895989e-11,,0.0
156,0,0.047856952995061874,3.2126072913030157e-09,4.827671595819538e-09,0.0
156,1,0.00094626221107319,3.751650032302045e-11,5.072196884725599e-09,0.0
156,2,0.001606535050086677,9.622019153665562e-11,,0.0
157,0,0.04386984184384346,2.8449609335012838e-09,4.145456422577354e-09,0.0
157,1,0.0009306629071943462,4.2170940350860775e-11,4.5331285392080645e-09,0.0
157,2,0.0013167673023417592,5.5606162036037077e-11,,0.0
158,0,0.050707340240478516,3.493772604556966e-09,4.796238517457141e-09,0.0
158,1,0.0009057244751602411,4.0955260016684036e-11,5.888369791762216e-09,0.0
158,2,0.0016154635231941938,7.511551797234617e-11,,0.0
159,0,0.04669388011097908,2.9526632250309603e-09,4.607389136879192e-09,0.0
159,1,0.0008482656558044255,3.937518713859056e-11,5.174442208044638e-09,0.0
159,2,0.0010317005217075348,5.330712954387806e-11,,0.0
160,0,0.048358671367168427,3.3415681333082148e-09,4.864634028933779e-09,0.0
160,1,0.001140329404734075,4.846728227092534e-11,4.935908570757874e-09,0.0
160,2,0.0018042592564597726,9.564807973427847e-11,,0.0
161,0,0.04946495592594147,3.4014928651515675e-09,5.507460709708312e-09,0.0
161,1,0.0011349787237122655,4.9000477286842425e-11,5.231064470478941e-09,0.0
161,2,0.002159526338800788,1.0670844069471386e-10,,0.0
162,0,0.04811294749379158,2.887655004002454e-09,4.931392627582909e-09,0.0
162,1,0.0009544453350827098,4.115585996999904e-11,5.1897517394650095e-09,0.0
162,2,0.0015404827427119017,7.448323208203433e-11,,0.0
163,0,0.047513995319604874,3.3552143285930924e-09,4.318569057915056e-09,0.0
163,1,0.001132631441578269,5.281480461305499e-11,4.821241628150119e-09,0.0
163,2,0.0016859769821166992,8.631983322571202e-11,,0.0
164,0,0.050709668546915054,3.618136901195612e-09,5.925670620854362e-09,0.0
164,1,0.0009312551119364798,5.113809722900875e-11,5.047263496038568e-09,0.0
164,2,0.0012801255797967315,5.845759987188615e-11,,0.0
165,0,0.04745222628116608,3.35023053743555e-09,5.084667797916609e-09,0.0
165,1,0.0008297209278680384,4.1104526032897937e-11,4.820885468603819e-09,0.0
165,2,0.0010782760800793767,5.0808905693866535e-11,,0.0
166,0,0.04390372708439827,3.2268923089162627e-09,3.953419813740311e-09,0.0
166,1,0.001011634012684226,4.301699621511723e-11,4.718484269972123e-09,0.0
166,2,0.0011139096459373832,5.7810863735019424e-11,,0.0
167,0,0.048321954905986786,3.1849587411869607e-09,5.154820126307413e-09,0.0
167,1,0.0009361515985801816,4.005020273756266e-11,5.5565272383262254e-09,0.0
167,2,0.001193514559417963,5.909479156018804e-11,,0.0
168,0,0.048679884523153305,3.469788456555989e-09,5.0188448952326326e-09,0.0
168,1,0.0009750020108185709,4.911903175863763e-11,4.991816737742738e-09,0.0
168,2,0.0014794468879699707,8.105027066163117e-11,,0.0
169,0,0.05163922905921936,3.5289524635828684e-09,5.2954356455359175e-09,0.0
169,1,0.0009040869772434235,4.186321775345725e-11,5.5660049902428455e-09,0.0
169,2,0.001123784459196031,5.7781755075092534e-11,,0.0
170,0,0.04535336047410965,3.1223168495131404e-09,4.826700372717596e-09,0.0
170,1,0.0010124268010258675,4.063430841805271e-11,4.6797774544415915e-09,0.0
170,2,0.0012005619937554002,5.8076043973898095e-11,,0.0
171,0,0.04585957154631615,3.1151170531984462e-09,4.678725851192667e-09,0.0
171,1,0.0008396808407269418,3.676508750216634e-11,5.158991900344745e-09,0.0
171,2,0.0010087573900818825,5.139307035495477e-11,,0.0
172,0,0.04859006404876709,3.120472769069238e-09,4.278370990817848e-09,0.0
172,1,0.0008668915252201259,4.523297361669343e-11,5.394279689596715e-09,0.0
172,2,0.0010546691482886672,4.730831004717828e-11,,0.0
173,0,0.05185574293136597,3.5167726508689157e-09,4.7087738153095415e-09,0.0
173,1,0.0009489168296568096,4.7604750003094054e-11,5.754300591576111e-09,0.0
173,2,0.001430859207175672,7.421271930319051e-11,,0.0
174,0,0.04703158885240555,3.3230960205798965e-09,4.775648765331653e-09,0.0
174,1,0.0009859104175120592,4.8687952974857396e-11,6.037473632147794e-09,0.0
174,2,0.0014417566126212478,6.288985998637031e-11,,0.0
175,0,0.05005688965320587,3.6047551610352002e-09,4.881554271918276e-09,0.0
175,1,0.0009398641414009035,4.2841313829811156e-11,5.486179066593877e-09,0.0
175,2,0.0013540906365960836,6.278216835298167e-11,,0.0
176,0,0.050509776920080185,3.6767864308728804e-09,5.624662957615101e-09,0.0
176,1,0.0009667547419667244,4.374783868499321e-11,5.480770060017903e-09,0.0
176,2,0.0012230760185047984,6.395565327332875e-11,,0.0
177,0,0.04847384989261627,2.9171571824804232e-09,4.689479915498396e-09,0.0
177,1,0.000838876178022474,3.7818036896508644e-11,5.200575525776685e-09,0.0
177,2,0.0011884835548698902,6.184234374595476e-11,,0.0
178,0,0.044919453561306,3.3847429303790477e-09,4.614832516125489e-09,0.0
178,1,0.0008074125507846475,3.652216376548445e-11,5.030029281982706e-09,0.0
178,2,0.0008647807408124208,3.917896909677587e-11,,0.0
179,0,0.04422323405742645,2.977908142298702e-09,4.956816734846825e-09,0.0
179,1,0.000889791757799685,4.224185584655871e-11,4.8119135342972186e-09,0.0
179,2,0.0009862035512924194,4.798108091397246e-11,,0.0
180,0,0.046723246574401855,3.1442393133573887e-09,4.543497134079644e-09,0.0
180,1,0.0008328412077389657,3.8854280903777294e-11,5.038127692813532e-09,0.0
180,2,0.0009950058301910758,4.697097572003983e-11,,0.0
181,0,0.048230163753032684,3.3230984630705507e-09,4.906495210121875e-09,0.0
181,1,0.0008078853134065866,3.90832956276288e-11,5.255488044753065e-09,0.0
181,2,0.0009940002346411347,4.800302169649662e-11,,0.0
182,0,0.04250423610210419,2.8866440349162303e-09,4.227283412205907e-09,0.0
182,1,0.0009353177738375962,4.92201140955828e-11,4.813571763406799e-09,0.0
182,2,0.0010437511373311281,5.48626248597639e-11,,0.0
183,0,0.04829402267932892,3.488109578952958e-09,5.206221231901509e-09,0.0
183,1,0.000909067690372467,4.583932539103941e-11,5.2463109412315134e-09,0.0
183,2,0.0009359323303215206,4.2714585340997147e-11,,0.0
184,0,0.047496404498815536,3.249155167139861e-09,4.71073269281419e-09,0.0
184,1,0.0009622975485399365,4.670530975858789e-11,5.511980649686166e-09,0.0
184,2,0.001262037199921906,5.38536437666437e-11,,0.0
185,0,0.045790109783411026,2.958460809665553e-09,4.833217825961356e-09,0.0
185,1,0.0008703901548869908,3.8568519905579635e-11,4.589935986842875e-09,0.0
185,2,0.0012137377634644508,6.800559421149543e-11,,0.0
186,0,0.04486440122127533,2.9806987988933997e-09,3.840260998089207e-09,0.0
186,1,0.0008778155315667391,4.039496515062524e-11,5.087548160531696e-09,0.0
186,2,0.0013484128285199404,6.431047361310505e-11,,0.0
187,0,0.04624955356121063,3.3080975736510254e-09,4.715024815027391e-09,0.0
187,1,0.0010614503407850862,5.7085065841011584e-11,5.140569303563325e-09,0.0
187,2,0.0015290419105440378,8.046668192873696e-11,,0.0
188,0,0.04607904329895973,3.0536753126142457e-09,4.781954388022314e-09,0.0
188,1,0.000957475567702204,4.8040526418047236e-11,5.005027503557358e-09,0.0
188,2,0.0013376286951825023,6.509666417020554e-11,,0.0
189,0,0.04676307365298271,3.3078306760359055e-09,4.840984502152423e-09,0.0
189,1,0.0009675374603830278,4.3906735885945736e-11,5.446916695461823e-09,0.0
189,2,0.0010655125370249152,5.1503124681717694e-11,,0.0
190,0,0.05178375169634819,3.511105406417414e-09,5.999974295178845e-09,0.0
190,1,0.0010174205526709557,4.762000169189484e-11,5.799874358558554e-09,0.0
190,2,0.001098285662010312,5.4326900617018836e-11,,0.0
191,0,0.047052912414073944,3.23494120380019e-09,5.179408013589182e-09,0.0
191,1,0.00099175947252661,4.656851640416626e-11,4.868109915179275e-09,0.0
191,2,0.0013130115112289786,6.350134307275823e-11,,0.0
192,0,0.04608903452754021,3.438733076066569e-09,4.736839809282856e-09,0.0
192,1,0.0009172332938760519,4.1144372631141124e-11,4.956163479619136e-09,0.0
192,2,0.0014596370747312903,6.952471237609004e-11,,0.0
193,0,0.04971000552177429,3.5105147677683135e-09,4.338351899946247e-09,0.0
193,1,0.0010609066812321544,4.6051416152659286e-11,5.1024069414040696e-09,0.0
193,2,0.0010423153871670365,5.514816034390968e-11,,0.0
194,0,0.05021967366337776,3.3252993691945676e-09,5.360311305935284e-09,0.0
194,1,0.00093920185463503,4.422940833026523e-11,5.599750885210142e-09,0.0
194,2,0.0009502966422587633,4.750184620649911e-11,,0.0
195,0,0.05035644397139549,3.458181296878138e-09,4.597446867649069e-09,0.0
195,1,0.0009905564365908504,4.222731539438307e-11,5.545260695072329e-09,0.0
195,2,0.0008540194830857217,4.067218783987414e-11,,0.0
196,0,0.047193143516778946,3.119975167109601e-09,5.085921017666806e-09,0.0
196,1,0.0008823157986626029,4.6368946876595984e-11,4.952777299394029e-09,0.0
196,2,0.0009469061042182148,4.675550571708875e-11,,0.0
197,0,0.04938230291008949,3.3612326255649805e-09,5.137820835443563e-09,0.0
197,1,0.0008837711066007614,4.735005443290419e-11,5.380840661928232e-09,0.0
197,2,0.0009960451861843467,4.526093388967922e-11,,0.0
198,0,0.04990493506193161,3.417870431121628e-09,5.30052313152396e-09,0.0
198,1,0.0010182849364355206,4.7200073710618184e-11,5.601399344357105e-09,0.0
198,2,0.0014668107032775879,6.835726429343936e-11,,0.0
199,0,0.04813028872013092,3.3122617981717895e-09,5.014770376732258e-09,0.0
199,1,0.0009446873445995152,4.78575477858012e-11,5.480544462699299e-09,0.0
199,2,0.0018218422774225473,9.207824780421703e-11,,0.0
200,0,0.052075956016778946,3.64733199198497e-09,5.451802120859384e-09,0.0
200,1,0.0010358219733461738,4.9598481571822006e-11,6.153781484385945e-09,0.0
200,2,0.0010902282083407044,5.1677804396854654e-11,,0.0
201,0,0.04994555562734604,3.2184037657145836e-09,4.944906262238646e-09,0.0
201,1,0.00096207793103531,4.977602705014128e-11,5.555726101391656e-09,0.0
201,2,0.0013028653338551521,5.989130025252365e-11,,0.0
202,0,0.04536273330450058,2.806580745584597e-09,4.122567176523262e-09,0.0
202,1,0.0008593203965574503,3.7804041147504464e-11,4.915667428662118e-09,0.0
202,2,0.0009747202275320888,4.9800771145802614e-11,,0.0
203,0,0.05163374915719032,3.6602212372116583e-09,5.354293453052605e-09,0.0
203,1,0.0009027068736031651,3.892199063049162e-11,5.751828346944876e-09,0.0
203,2,0.0007891164859756827,3.384694954866596e-11,,0.0
204,0,0.050909288227558136,3.797968162189136e-09,4.601580894103563e-09,0.0
204,1,0.0011130275670439005,4.987074989082352e-11,5.688115756186107e-09,0.0
204,2,0.0012894599931314588,6.366567689708447e-11,,0.0
205,0,0.05075761675834656,3.724049069120383e-09,5.314247708554376e-09,0.0
205,1,0.0009324498241767287,4.5949976462678066e-11,5.491282539793474e-09,0.0
205,2,0.00121388491243124,5.829348115327093e-11,,0.0
206,0,0.04477411136031151,2.903456808311944e-09,5.385747403607866e-09,0.0
206,1,0.0008253765408881009,4.857539023794821e-11,4.699737932156722e-09,0.0
206,2,0.0008686860674060881,4.535032765984326e-11,,0.0
207,0,0.04961981251835823,3.2921088077841887e-09,5.19673992727121e-09,0.0
207,1,0.0009247683919966221,5.1133985934370685e-11,5.1844883941498665e-09,0.0
207,2,0.001204606145620346,6.064919400028401e-11,,0.0
208,0,0.05183010175824165,3.425899341991112e-09,5.5674767018842886e-09,0.0
208,1,0.0010039095068350434,4.3998353571605975e-11,5.579579909209542e-09,0.0
208,2,0.0012914924882352352,6.736819435637642e-11,,0.0
209,0,0.048146288841962814,3.4228182510531724e-09,5.733680641384353e-09,0.0
209,1,0.000989441992715001,4.733335251527748e-11,5.22994181295644e-09,0.0
209,2,0.0013717780821025372,6.66776842073169e-11,,0.0
210,0,0.056670885533094406,3.96627708454389e-09,6.6403882392762625e-09,0.0
210,1,0.0011307965032756329,5.199369754183003e-11,7.1441990101561714e-09,0.0
210,2,0.0013926593819633126,7.814340841072465e-11,,0.0
211,0,0.05061105266213417,3.350582700178961e-09,5.084865861704202e-09,0.0
211,1,0.0010847930097952485,4.843326434356143e-11,5.868792563035186e-09,0.0
211,2,0.0026745800860226154,1.5301936107103842e-10,,0.0
212,0,0.051456183195114136,3.413189952894413e-09,5.7810014553183464e-09,0.0
212,1,0.0011026402935385704,5.041624756563223e-11,6.065242530439718e-09,0.0
212,2,0.0021790103055536747,1.0985495846327353e-10,,0.0
213,0,0.05040419474244118,3.488788813399424e-09,4.7794728175176715e-09,0.0
213,1,0.0009080364252440631,4.369514472468694e-11,5.0674366924852166e-09,0.0
213,2,0.0011704112403094769,5.5476786359198726e-11,,0.0
214,0,0.05109868571162224,3.6879306275494628e-09,4.677569886979427e-09,0.0
214,1,0.0010394094279035926,4.4530434895051485e-11,6.550286091311364e-09,0.0
214,2,0.0009824405424296856,4.8321031204112685e-11,,0.0
215,0,0.0526084303855896,4.072066683846742e-09,4.9054245110369266e-09,0.0
215,1,0.0008407099521718919,4.7118541707247275e-11,6.0018088277047354e-09,0.0
215,2,0.0008039159583859146,3.4994514230834994e-11,,0.0
216,0,0.049423947930336,3.4266647297442887e-09,4.568037947905168e-09,0.0
216,1,0.0009602363570593297,5.26750622287242e-11,5.608469688667128e-09,0.0
216,2,0.0009924161713570356,4.3631324248005754e-11,,0.0
217,0,0.05103854462504387,3.5002634124481347e-09,4.645764217769965e-09,0.0
217,1,0.0009411249193362892,4.739140330167757e-11,5.344908959870054e-09,0.0
217,2,0.0009505572379566729,5.068990713286148e-11,,0.0
218,0,0.046053506433963776,3.2196776356130385e-09,4.596835356807105e-09,0.0
218,1,0.0009668627171777189,5.6169142254036686e-11,5.014758386323592e-09,0.0
218,2,0.0012095622951164842,6.353968740047122e-11,,0.0
